Thn,Bln,Tgl,31710101a,31710102a,31710601a,31710701a,31710702a,31720101a,31720102a,31720301a,31720401a,31720601a,31730201a,31730501a,31740101a,31740201a,31740401a,31740402a,31740601a,31740701a,31740901a,31740902a,31741001a,31750201a,31750802a,31751001a
2018,9,21,0,0,0,0,0,0,0,0,8888,0,0,8888,0,0,0,6,8.6,0,47,36,12,8,0.8,0
2018,9,22,0,1,0,0,0,11,0,46,48,57.5,0,0.6,2,0,0,8888,0,0,0,0,1,25,0,0
2018,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888,3,1,0,37,0,3,0,0,0
2018,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,27,0,0,23,0,0,1,0,0,0,0,0.5,25.1,0,0,8888,0,0,0,0,0,0,0,0,0
2018,9,28,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,12,0,0,0
2018,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,2,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888,0,0,0,0,0,0,0,0,0
2018,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,15,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,19,14,11,6,6,8,16,0,0.5,4,0.5,6.5,1.6,5,5,8888,0,0,0,0,0,15,20,0.3,0
2018,10,20,0,15,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,6,0,0,0
2018,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888,8,2,0,19,21,9,0,0,18
2018,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,23,13,15.5,47,9,10,62,92,13,4,22,92,19.3,26.5,14,18,14,38.3,20,46,54.2,52,27,62.7,36
2018,10,24,2,2.5,0,5,4,0,6,0,0,9,5,10.4,2,7.5,24,14,26.2,5.5,32,52.5,24,7,2.4,17
2018,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2018,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,27,0,1,17,23,24,2,16,0,0,0,1.5,17.2,16,19,25,16,19.5,8,8,0,0,0.5,8.7,9
2018,10,28,1,4,9,6,5,0,7,0,0,0,6,13.2,6,3,5,4,0,18,27,17,14,0,12.1,0.2
2018,10,29,87,98,60,92,89,42,88,96,77,33,6.7,51.1,75,81,28,69,88.5,40,103,107,32,103,46.4,27
2018,10,30,0,0,0,0,0,0,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,5,0.1,0
2018,10,31,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,8888,10,2,0,0,9,18,0,0,0
2018,11,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,2,33,51,12,13,14,2,2,12,11.5,6,36.5,26.6,2,5,8888,8888,2,0,6,0,4,1,1.9,1
2018,11,3,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,4,2.5,0,2,4,5,0,10,0,0,0,1.5,0,16,7,5,2,3,9,14,0,26,3,23.5,23
2018,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888,0
2018,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,20,0,0,0,0
2018,11,7,0,0,0,6,7,0,0,0,8888,0,0,0,22,8.5,7,9,60.5,14,13,6,2,0,32.1,22
2018,11,8,1,0,7,4,4,0,0,2,2,0,0,0,12,5,2,2,31.2,1.5,4,0,11,6.5,0.2,1
2018,11,9,0,1,2,0,1,0,4,3,0,0,2,6.5,0,0,0,0,1.2,62,0,0,25,0,0,0
2018,11,10,5,6,3,3,3,14,0,0,0,13,10.5,5.2,12,12,41,23,28.5,0,36,4,3,8.5,71.6,19
2018,11,11,0,0,0,0,0,0,22,0,0,0,0,3.1,0,0,8888,4,0,0,0,20.5,0,0.5,8888,15
2018,11,12,0,4,67,0,0,6,1,0,0,0,0,2.7,0,0,28,57,11.8,0.5,20,0,17,0,34.5,61
2018,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8.5,0,0,0,0,0,0,0.4
2018,11,14,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,3,0,0,5,0,2.2,0
2018,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,16,4,1,0,4,8,0,0,28,0,0,0,0,19,13,23,29,4.4,0,4,11,12,0,4,28
2018,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.9,0,0,0,0
2018,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2018,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888,0,0,0,0,15,0,1.8,0
2018,11,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,8888,0,1,0,0,2,0,31.3,7
2018,11,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2018,11,23,32,18.5,0,78,79,0,0,25,21.5,57,2,2.7,62,64,5,21,0,23.5,4,0,0,33,9.5,0
2018,11,24,7.5,1.5,0,12,13,7,0,40,3.5,33,0,8888,21,15,7,29,37.6,30,28,29,60,28,71.5,15
2018,11,25,0,0,0,31,33,0,0,0,0,0,0,0,13,18,10,11,0,15,0,0,2,0,15.4,41
2018,11,26,0,0,18,4,6,0,0,0,0,0,0,1.8,1,1,0,0,0,3.5,0,0,26,0,5.4,7
2018,11,27,18,12,6,6,5,50,40,32,30,20,52,46.2,6,2,15,44,17.5,11,32,35.9,38,7,0.7,54
2018,11,28,5,6,24,4,4,0,12,38,42,18,7.5,4,2,1,4,15,22.9,4,27,6,16,72,23.6,3
2018,11,29,0,0,29,0,0,0,0,0,0,0,0,4.7,0,0,25,31,31,26,0,0,0,0,0.6,0
2018,11,30,11,13,0,43,40,0,0,14,12,30,0,3.6,9,25,19,10,12.9,1.5,13,17.5,41,85,15.5,9
2018,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.5,0,0,0,0,8888,0
2018,12,2,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0
2018,12,3,2,11,0,0,0,2,0,5,8888,0,0,1.6,0,0,0,8888,12.6,0,1,0,2,0,0,0
2018,12,4,14,5,0,33,40,27,6,24,20,38,46,52.3,35,37,10,17,16,37,18,16.6,15,82,21.5,47
2018,12,5,2,2,0,2,8,0,0,0,8888,0,2,8.7,13,12,15,34,51.4,54,26,28.9,55,0,2.1,14
2018,12,6,1.5,0,2,0,0,1,0,0,3.5,0,1,6.7,0,1.5,8888,8888,12,1,0,6.5,47,0,0.9,3
2018,12,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,28,21,8.4,20,9,20.5,14,2,28.2,54
2018,12,8,0,1.5,0,3,4,0,0,0,0,0,0,0,1,0,22,16.5,12.6,5,39,2.1,38,0,0,0
2018,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2018,12,10,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,31,35,17.9,0,17,17,1,0,0,0
2018,12,11,0,0,6,2,3,4,0,0,0,0,0,0,37,13,59,56,52.4,9,6,0,10,11,3,2
2018,12,12,0,1,12,2,0,13,17,1,8888,0,13,41,0,0,6,25,47.5,6,28,0,4,0,5.5,60.1
2018,12,13,0,7,41,20,19,0,3.5,0,7,0,10,12.1,7,18,17,10,32.4,5,37,40,10,7,8.8,7
2018,12,14,0,0,0,0,0,0,0,43,0,39.5,0,0,1,0,0,52,60.8,0,74,47,64,39,34.7,47
2018,12,15,12,1,0,6,5,2,5.5,18,8888,1,0,1.2,5,0,0,0,1.5,0,0,0,0,2,0.1,0
2018,12,16,0,0,0,0,0,0,0,0,32,0,0,0,0,0,8888,0,0,0,4,0,0,0,0,0
2018,12,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8888,0,37,0,8,0,0,19,1,0
2018,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,5,0,0.6,6
2018,12,19,6,15.5,0,12,24,0,2.5,20,18,8,10,1.7,45,37,8888,35,2.8,16,0,0,0,7,34.1,17
2018,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2018,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888,0,0,0,0,0,0,0,0,0
2018,12,23,0,0,0,0,0,0,1.5,5,0,0,0,0,0,0,8888,0,0,0,0,0,0,0,1.3,0
2018,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888,8888,0,0,0,0,1,0,0.2,0
2018,12,25,0,0,0,0,0,1.5,3,0,8888,0,0,1.5,0,0,8,0,0,0,0,0,0,0,0,0
2018,12,26,0,15,0,1.5,0,3,0,0,8888,0,2,2.1,1.5,1.5,2,8888,1.2,1,0,0,15,0.5,1.7,0
2018,12,27,4,4,0,2,1,0,3,0,0,0,4,2,0.6,0,0,0,0,2,0,0,1,0,0.4,0
2018,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,1,7,20,41,18,19,11.5,7,16,5.5,2,20.5,32.5,11,7,4,14,0,12,0,0,15,14,9.5,0
2019,1,2,1,5.5,13,6,4,0,3,3,2,0,7.5,9.7,2,1,0,0,17.5,4,0,0,2,0,0.5,0
2019,1,3,0,3.1,2,2,2,13,0,3,0,0,2,2.2,1,2,8888,3,0,0,0,17.5,2,1,3.4,0
2019,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
2019,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,6,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,8888,8888,0,6,4,8.5,0,0,0,3
2019,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
2019,1,8,6,6,4,6,9,0,0,0,0,2,2.5,0,17,19,8888,0,12.5,4,8,0,7,0,0.7,0
2019,1,9,10,16,0,21,24,23,11,2,6,0,18,21.2,9,16,25,40,4.3,29,8,16.5,15,2,4.7,5
2019,1,10,34,30,6,52,41,28,39,15,20.5,7,27,22.7,33,27,23,31,45.9,40,6,9,21,32,7.9,7
2019,1,11,4,5.5,2,3,3,0,2,39,18,2.5,9,4.6,5,4,0,0,2.1,3,8,0,13,6.5,5.4,8
2019,1,12,85,77,45,32,26,21,27,42,21,0,55,43,9,27,0,8888,0,0,0,0,0,1,0.1,0
2019,1,13,2,1.5,0,2,1,1,1,9,17,4,1.5,1.6,3,1.5,8,8888,0,1,4,0,1,8,2.7,4.5
2019,1,14,6,3,9,22,20,0,0,0,2,0,7,17.2,15,11,28,15,65,43,34,24.5,5,7,11.4,9
2019,1,15,0,2,0,0,1,0,3,3,6.5,0,2.5,1.7,1,2,0,0,0,0.5,0,0,0,0.5,0.1,0
2019,1,16,0,0,0,0,0,0,0,0,8888,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2019,1,17,1,1,0,1,1,6,7,3,3.5,1,1.5,0.3,6,1,8888,8,0,20,3,0,4,6,29.7,5.5
2019,1,18,0,0,0,1,1,0,0,0,0,0,1.5,0,2,1,8888,8888,0,4,6,0,2,2.5,0.2,7
2019,1,19,40,34,22,35,31,10.5,5,2,8888,4,29.5,96.4,24,31,0,0,0,25,35,0,0,10,9.2,0
2019,1,20,1,2,0,3,2,0,1,6,6.5,1,2,1.8,3,1,3,5,0,2,1,4.1,8,0,4.8,0
2019,1,21,1,1,0,3,3,3.5,3,2,18.5,1,3.5,3.1,0,4,2,0,6.7,3,0,0,2,4,2.1,0
2019,1,22,10,13,58,21,28,11.5,5.5,6,0,6,12.5,22.4,34,20,26,35,46,46,53,51.5,41,12,29.3,16
2019,1,23,15,33,30,34,34,8,17,16,11,16,26,23.7,24,30,33,48,54.4,18,109,59.4,30,14.5,22.2,56
2019,1,24,3,3,0,5,3,9,10.5,2,1,4,6,1.8,3,2.5,3,8888,8,2,14,19.4,47,14,4.1,3
2019,1,25,47,46.5,37,28,30,3.5,12,23,8888,17.5,66,44.9,24.5,21.5,1,16,14.9,38,22,21.5,23,18,14.3,8
2019,1,26,65,37,28,38,37,44,58.5,63,62,32,49,34.7,39,36,8,13,19.7,19,19,13,11,46,41,48
2019,1,27,10,11,7.5,10,13,14,10,22,11,12,16,8.3,9,12,17,8888,12.6,16,11,10,11,12,9.1,28
2019,1,28,8,6,0,15,2,5,1.5,11,8.5,16,12,6.5,1,1,15,10,3.4,2,3,1.5,12.5,2,2.7,12
2019,1,29,2,0,0,1,1,6,3,8,1.5,0.3,0,0.6,1,1,21,11,6.4,7,16,13,5,4.5,7,12.5
2019,1,30,42,43,53,43,41,58,56.5,136,94.5,99,41,45,42,34,4,21,35.4,34,9,29.4,21,58,43,11
2019,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,3,0,0.1,0
2019,2,1,15,12,18,9,10,11,23,5,2,3,22,14.8,12,9,3,4,0,4,8,0,8,29,14.3,6.5
2019,2,2,8,14,44,15,12,4,0,1,0,0,8,20.4,6,4,0,12,29.9,15,0,0,0,8,14.6,0
2019,2,3,0,0,0,0,0,0,0,0,8888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2019,2,4,32,17.5,0,11,12,0,0,0,5,2,3,11.8,2.5,6,10,0,0,3,0,0,1,24,11,11
2019,2,5,0,0,0,0,0,0,0,0,0,0,2,10.2,1,0,8888,4,0,4,3,0,6.5,1,0.7,3.5
2019,2,6,3.5,7,14.5,8,9,8,0,5,0,1,2.5,12.6,14,7,2,3,9.8,23,0,0,0,2,22.7,0
2019,2,7,4,0,0,1,5,0,1,0,0,3,2,1.7,14,4,8888,0,0,0,0,0,0,5,2.3,0
2019,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.2,8
2019,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888,9.7,0,0,0,3,0,0,0
2019,2,10,0,2,0,2,2,0,0,0,0,0,0,24.7,0,0,0,0,0,19,0,0,0,0,0.4,0
2019,2,11,14,4,3,9,8,11,7,16,27,38,2,11,19.5,18,8888,0,0,7,2,0,0,34,8.4,2
2019,2,12,19,26,2,27,24,4,14,5,0,19,16.5,17.5,25,24,7,13,2,56,8,0,0,6,36.9,67
2019,2,13,9,23,13,6,9,28.5,9,2,2.5,6,10,0,11,8,0,8888,6.4,0,2.5,0,13,1.5,8.3,7
2019,2,14,0,0,0,0,0,0,0,5,5.1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2019,2,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,8888,0,0,0,0,4.5,0,0,0
2019,2,16,13,3,0,10,10,2,2,16,0,65,1.5,3.7,16,4,0,0,3.2,1,2,0,4,47,9.1,27
2019,2,17,47,45,61,36,19,15,34,12,0,14,43,21.3,1.5,13.5,54,60,40.5,88,21,56.1,18.5,4.5,88.4,24
2019,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0.1,0.2
2019,2,19,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8888,0,0,0,2,3.5,3,0,0,33
2019,2,20,23,0,0,1,1,11,6,30,2,3,0,1.4,3.5,4,0,0,0,0,64,17,32,0,0,0
2019,2,21,19,31,0,0,1,0,1,9,0,57,0,2.6,0,0,5,15,0,4,0,0,1,1,29.4,0
2019,2,22,2,3.5,2,1,2,0,0,5,0,2,0,8888,3,4,3,7,2.1,2,2,0,19,1,13.3,61
2019,2,23,10,0,0,15.5,5,0,1,40,0,19,6,16.4,9,7,8888,8888,5.9,35,21,0,57,21,8.2,5
2019,2,24,4,7,0,3,3,0,1,23,4,1,2,1.2,3.5,3,0,30,4.5,3,17,27.5,8,1.5,6.2,46
2019,2,25,0,2,0,1,1,0,0,0,0,0,0,0,0,0,10,0,10.5,0,0,41,5.5,0,1.5,7
2019,2,26,0,0,0,0,0,2,1.5,0,0,0,0,8888,0,0,8888,0,3.5,3,1,0,4,0,2.5,9
2019,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888,0,0,0,0,0,0,0,1,0
2019,2,28,0,1,0.5,10,11,0,10,10,7,0,0,14.8,14,15.5,0,0,0,3,0,0,2,0,0.3,0
2019,3,1,0,4.7,0,0,0,8,1.5,16,0,2.8,12.5,0,0,0,3,2,3.7,0,10,21,13,4.7,1.1,1
2019,3,2,12,5.5,3,3,3,5.5,1,23,0,2,1,2.1,5.5,3,7,6,10.8,5,0,10.5,22,55,7.2,17
2019,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,14,2,0,0,0,0,0
2019,3,4,53,30,29,14,12,13,6,33,8,22.5,23.5,24.4,12,12,2,10,12.5,15,19,19.5,26,30,21.6,41
2019,3,5,75,83,75,46,30,104,112,107,69,108,123,85.6,28,27,44,24,14.8,20,12,0,7,83,19.2,16
2019,3,6,69,41,21,25,19,3,45,53,31,77,19,28.6,15.5,17,32,4,3.2,20,6,13,13,41,18.5,0.5
2019,3,7,7,7,3,6,6,7,65,17,8888,8,7,2.9,6,0,5,2,18.4,2,16,12.1,6,7,2.4,11
2019,3,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,9,0,1,90,5,5,1,13,0,0,0,1,8888,0,0,6,1.5,0,3,0,0,0,1,0,0
2019,3,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8888,0,0,0,0,0,36,0,0.2,26
2019,3,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6,4
2019,3,12,0,3,0,0,2,0,1,0,0,2,0.3,0.8,0,0,8888,0,0,2,0,0,0,4,3.4,0
2019,3,13,11,9,20,8,9,7,2,18,0,10,8,6,7,10.5,8,7,7.4,9,5,10,6,8,4.7,8
2019,3,14,14,5.5,23,2,2,14,11,3,0,11,1,8.6,2,2,5,10,9,5,6,0,3,2,9.5,0
2019,3,15,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,16,0,1,27,6,8,44.5,0,2,0,2,1.5,8.1,6,8,3,0,1.1,16,3,0,3,3,1.6,2
2019,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
2019,3,18,0,0,6,0,0,0,20,15,18,11,0.5,0.4,7.5,0,0,0,0,0,0,19,0,0,0,0
2019,3,19,4,1,0,2,3,0,0,5,0,3,0,0,8.5,2,2,65,0,4,4,0,21.5,7,50.8,6
2019,3,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888,0,0,0,6,0,0,0,0.6,0
2019,3,22,3,0,28,0,21,0,0,0,0,0,0,2,25,20,2,7.5,22.5,22,5,4,5,0,23.8,13
2019,3,23,1,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0.5,0,0,0,13.5,0,0,0
2019,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888,0
2019,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888,0,0,0,0,0,0,0,8888,0
2019,3,26,0,18,0,11,12,0,0,0,0,5,7,7.2,15,14,3,8888,13.9,0.5,0,0,3,39,0.5,40
2019,3,27,39,40,2,15,14,0,0,3,53,13,47,12.9,23,15,4,45,29.4,10,9,42,4,5.2,34.2,11.5
2019,3,28,14.5,14,4.5,12,14,7,45,4,26,8,46,31.8,32,20,2,3.5,0,9,40,26.5,2,2.5,16.6,0
2019,3,29,2,0,0,4,5,0,0,2,0,4,0,8888,2,0,1,6,0,8,10,11.5,40,3.5,0.1,0
2019,3,30,0,0,0,0,0,0,0,3,0,6,2,0.6,0,1,6,8.5,4.3,0,2,0,7,1,25.7,3
2019,3,31,4,4,0,5,0,0,0,3,0,19,0,0,0,0,0,0,0,0,2,0,0,0,8888,0
2019,4,1,0.5,1,0,0,8,0,20,0,9,0,2,15,8,15,8,70,42,4,64,55,4,52,78.8,34
2019,4,2,23,20,28,13,23,0,19.5,10,0,6,40,35,10,83,8888,8888,27,4,38,35,0,2,5.2,27
2019,4,3,9,13,9.5,5,6,41,38,5,0,5,14.5,15,39,10,14,28,0,35,0,0,1,46,163.7,29
2019,4,4,15,17,0,29,27,0,3.5,0,0,0,14,33,19,31,4,0,3,16,0,0,5,0,29.4,12
2019,4,5,3,3,0,1,1,0,19,15,0,15,13,3,0,2,0,0,0,3,0,0,8,12,9.1,10
2019,4,6,0,1,0,0,0,0,12.5,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2019,4,7,2,7,0,2,3,0,11,0,0,0,0,0,3,6,3,33,47,10,0,0,1,4,25.2,18.5
2019,4,8,55,60,13,49,40,0,0,22,0,26,27,40,47,43,5,6.5,27.7,12,6,10,137,23,2,9
2019,4,9,4,1,4.5,0,0,0,0,9,70,17,1.5,4,0,0,6,10,0,10,6,0,0,1.5,1.5,17
2019,4,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8888,2.5,6,0,3,0,0,0,0,0
2019,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14.2,12.5
2019,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,13,0,10,3,12,13,0,0,0,0,0,47,37.9,16,12,3,7,0,15,0,0,0,0,36.6,19
2019,4,14,0,0,5,2,3,0,0,2,0,8,2,19.4,1,0,8888,6,0,4,8,0,4.5,29,52.6,46
2019,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8888,8888,14.2,0,0,0,0,0,8888,0
2019,4,16,0,6,0,22,19,0,0,0,0,0,1,1.4,10,43,2,4,0,4,2,0,5,3,3.6,0
2019,4,17,1.5,0,2,0,0,0,0,7,8.5,0,0,0,0,0,3,49,38.3,0,4.2,17,3,0,5.7,15
2019,4,18,0,0,0,0,0,0,0,0,8888,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2019,4,19,8,18.5,13.5,4,5,7,0,0,9.5,22,6,11.7,1,7,2,8888,3.6,0,1,20,48,0,0,0
2019,4,20,27,14,25,17,15,17,36.5,13,17,23,24.5,14.8,24.5,22,4,12,10,20,14,25,30,32.5,25.1,42
2019,4,21,0,5,0,0,0,0,0,18,150,2,0,0.6,0,0,0,0,0,0,0,0,44,0.5,8888,0
2019,4,22,2,4,0,3,3,0,2,2,0,1,1.5,7.8,1.5,4,0,0,0,2,2,0,6,0,0,2
2019,4,23,0,0,0,0,0,0,0,0,8888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0
2019,4,24,0,0,0,0,0,3.5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,25,39,18,17,19,25,7.5,12,18,0,33,13,8.9,29,30,11,15,23.7,35,10,10,18,39,68.4,42
2019,4,26,9,8,4,11,19,22,7.5,13,9,10,4,4.5,18,15,7,24,33.9,23,0,0,22.5,25.5,5.8,4
2019,4,27,5,12,53,3,1,22,8,3,0,0,22,40.3,0,8,3,10,13.2,8,49,0,110,0,0.3,2
2019,4,28,2,2,15,1,2,0,0,0,0,0,0.5,0,1.5,2,8888,56,24.2,0,21,21,8,7.5,0.8,0
2019,4,29,7,26,0,3,1,5,0,0,0,0,6,0.8,7.5,2,2,16,38.6,1,39,50,33,25,7.8,14
2019,4,30,0,9,25,9,7,3,3,3,0,0,0,0.4,11.5,35,54,73,4.4,12,11,13.5,8,6,12.6,34
2019,5,1,6,13,11,5,6,0,1,6,0,9,4,14.4,23,11,4,10,10,18,39,36.5,33,37,37,37
2019,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
2019,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,4,0,0,0,1,0,0,0,0,0,3,0,0,0,0,8888,0,0,0,0,0,9.5,7.5,6.8,16
2019,5,5,0,12,0,17,20,0,4,0,0,0,1.5,16.8,30.5,30,10,36,53.2,6,4,0,1,8.5,7,21
2019,5,6,0,0,0,0,0,0,0,4,0,37,0,11.3,0,0,8888,0,0,0,16,0,0,14.5,1.2,3
2019,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888,0,0,0,0,0,0,0,0,0
2019,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,46,27.2,0,19,0,0,0,0,0
