Thn,Bln,Tgl,31710101a,31710102a,31710601a,31710701a,31710702a,31720101a,31720102a,31720301a,31720401a,31720601a,31730201a,31730501a,31740101a,31740201a,31740401a,31740402a,31740601a,31740701a,31740901a,31740902a,31741001a,31750201a,31750802a,31751001a
1992,3,19,,,,,,,,,,,,,,,,,,,,,,,,
1992,3,20,,,,,,,,,,,,,,,,,,,,,,,,
1992,3,21,,,,,,,,,,,,,,,,,,,,,,,,
1992,3,22,,,,,,,,,,,,,,,,,,,,,,,,
1992,3,23,,,,,,,,,,,,,,,,,,,,,,,,
1992,3,24,,,,,,,,,,,,,,,,,,,,,,,,
1992,3,25,,,,,,,,,,,,,,,,,,,,,,,,
1992,3,26,,,,,,,,,,,,,,,,,,,,,,,,
1992,3,27,,,,,,,,,,,,,,,,,,,,,,,,
1992,3,28,,,,,,,,,,,,,,,,,,,,,,,,
1992,3,29,,,,,,,,,,,,,,,,,,,,,,,,
1992,3,30,,,,,,,,,,,,,,,,,,,,,,,,
1992,3,31,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,2,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,3,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,4,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,5,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,6,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,7,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,8,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,9,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,10,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,11,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,12,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,13,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,14,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,15,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,16,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,17,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,18,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,19,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,20,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,21,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,22,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,23,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,24,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,25,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,26,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,27,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,28,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,29,,,,,,,,,,,,,,,,,,,,,,,,
1992,4,30,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,1,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,2,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,3,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,4,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,5,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,6,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,7,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,8,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,9,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,10,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,11,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,12,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,13,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,14,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,15,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,16,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,17,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,18,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,19,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,20,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,21,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,22,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,23,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,24,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,25,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,26,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,27,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,28,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,29,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,30,,,,,,,,,,,,,,,,,,,,,,,,
1992,5,31,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,2,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,3,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,4,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,5,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,6,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,7,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,8,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,9,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,10,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,11,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,12,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,13,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,14,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,15,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,16,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,17,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,18,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,19,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,20,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,21,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,22,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,23,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,24,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,25,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,26,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,27,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,28,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,29,,,,,,,,,,,,,,,,,,,,,,,,
1992,6,30,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,1,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,2,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,3,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,4,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,5,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,6,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,7,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,8,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,9,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,10,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,11,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,12,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,13,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,14,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,15,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,16,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,17,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,18,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,19,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,20,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,21,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,22,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,23,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,24,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,25,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,26,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,27,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,28,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,29,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,30,,,,,,,,,,,,,,,,,,,,,,,,
1992,7,31,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,1,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,2,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,3,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,4,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,5,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,6,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,7,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,8,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,9,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,10,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,11,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,12,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,13,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,14,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,15,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,16,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,17,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,18,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,19,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,20,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,21,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,22,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,23,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,24,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,25,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,26,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,27,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,28,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,29,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,30,,,,,,,,,,,,,,,,,,,,,,,,
1992,8,31,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,1,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,2,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,3,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,4,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,5,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,6,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,7,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,8,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,9,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,10,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,11,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,12,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,13,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,14,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,15,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,16,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,17,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,18,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,19,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,20,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,21,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,22,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,23,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,24,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,25,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,26,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,27,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,28,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,29,,,,,,,,,,,,,,,,,,,,,,,,
1992,9,30,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,1,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,2,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,3,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,4,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,5,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,6,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,7,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,8,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,9,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,10,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,11,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,12,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,13,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,14,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,15,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,16,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,17,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,18,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,19,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,20,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,21,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,22,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,23,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,24,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,25,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,26,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,27,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,28,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,29,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,30,,,,,,,,,,,,,,,,,,,,,,,,
1992,10,31,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,1,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,2,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,3,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,4,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,5,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,6,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,7,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,8,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,9,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,10,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,11,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,12,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,13,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,14,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,15,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,16,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,17,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,18,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,19,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,20,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,21,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,22,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,23,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,24,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,25,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,26,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,27,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,28,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,29,,,,,,,,,,,,,,,,,,,,,,,,
1992,11,30,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,1,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,2,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,3,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,4,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,5,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,6,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,7,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,8,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,9,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,10,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,11,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,12,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,13,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,14,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,15,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,16,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,17,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,18,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,19,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,20,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,21,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,22,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,23,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,24,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,25,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,26,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,27,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,28,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,29,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,30,,,,,,,,,,,,,,,,,,,,,,,,
1992,12,31,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,2,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,3,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,5,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,6,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,7,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,8,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,9,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,10,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,11,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,12,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,13,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,14,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,15,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,16,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,17,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,18,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,19,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,20,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,21,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,22,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,23,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,24,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,25,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,26,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,27,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,28,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,29,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,30,,,,,,,,,,,,,,,,,,,,,,,,
1993,1,31,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,3,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,4,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,5,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,6,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,7,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,8,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,9,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,10,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,11,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,12,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,13,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,14,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,15,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,16,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,17,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,18,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,19,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,20,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,21,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,22,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,23,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,24,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,25,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,26,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,27,,,,,,,,,,,,,,,,,,,,,,,,
1993,2,28,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,2,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,3,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,4,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,5,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,6,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,7,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,8,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,9,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,10,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,11,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,12,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,13,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,14,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,15,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,16,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,17,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,18,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,19,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,20,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,21,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,22,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,23,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,24,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,25,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,26,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,27,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,28,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,29,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,30,,,,,,,,,,,,,,,,,,,,,,,,
1993,3,31,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,2,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,3,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,4,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,5,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,6,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,7,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,8,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,9,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,10,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,11,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,12,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,13,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,14,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,15,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,16,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,17,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,18,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,19,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,20,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,21,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,22,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,23,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,24,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,25,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,26,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,27,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,28,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,29,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,30,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,1,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,2,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,3,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,4,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,5,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,6,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,7,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,8,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,9,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,10,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,11,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,12,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,13,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,14,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,15,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,16,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,17,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,18,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,19,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,20,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,21,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,22,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,23,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,24,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,25,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,26,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,27,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,28,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,29,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,30,,,,,,,,,,,,,,,,,,,,,,,,
1993,5,31,,,,,,,,,,,,,,,,,,,,,,,,
1993,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1993,6,2,,,,,,,,,,,,,,,,,,,,,,,,
1993,6,3,,,,,,,,,,,,,,,,,,,,,,,,
1993,6,4,,,,,,,,,,,,,,,,,,,,,,,,
1993,6,5,,,,,,,,,,,,,,,,,,,,,,,,
1993,6,6,,,,,,,,,,,,,,,,,,,,,,,,
1993,6,7,,,,,,,,,,,,,,,,,,,,,,,,
1993,6,8,,,,,,,,,,,,,,,,,,,,,,,,
